gene id Process
HLA-DPA1 hsa04940 Type_I_diabetes_mellitus
HLA-DPA1 hsa05323 Rheumatoid_arthritis
HLA-DPA1 hsa05321 Inflammatory_bowel_disease_(IBD)
HLA-DPA1 hsa05416 Viral_myocarditis
HLA-DPA1 hsa05166 HTLV-I_infection
HLA-DPA1 hsa04612 Antigen_processing_and_presentation
HLA-DPA1 hsa05168 Herpes_simplex_infection
HLA-DPA1 hsa05330 Allograft_rejection
HLA-DPA1 hsa04672 Intestinal_immune_network_for_IgA_production
HLA-DPA1 hsa05152 Tuberculosis
HLA-DPA1 hsa05169 Epstein-Barr_virus_infection
HLA-DPA1 hsa05145 Toxoplasmosis
HLA-DPB1 hsa04672 Intestinal_immune_network_for_IgA_production
HLA-DPB1 hsa05416 Viral_myocarditis
HLA-DPB1 hsa05145 Toxoplasmosis
HLA-DPB1 hsa05321 Inflammatory_bowel_disease_(IBD)
HLA-DPB1 hsa05332 Graft-versus-host_disease
HLA-DPB1 hsa04145 Phagosome
HLA-DPB1 hsa05323 Rheumatoid_arthritis
HLA-DPB1 hsa05152 Tuberculosis
HLA-DPB1 hsa05320 Autoimmune_thyroid_disease
HLA-DPB1 hsa05330 Allograft_rejection
HLA-DPB1 hsa05140 Leishmaniasis
HLA-DPB1 hsa05164 Influenza_A
HLA-DPB1 hsa05169 Epstein-Barr_virus_infection
HLA-DPB1 hsa05150 Staphylococcus_aureus_infection
HLA-DPB1 hsa05166 HTLV-I_infection
HLA-DPB1 hsa04940 Type_I_diabetes_mellitus
HLA-DPB1 hsa04612 Antigen_processing_and_presentation
HLA-DPB1 hsa04514 Cell_adhesion_molecules_(CAMs)
HLA-DPB1 hsa05168 Herpes_simplex_infection
HLA-DPB1 hsa05310 Asthma
HLA-DPB1 hsa05322 Systemic_lupus_erythematosus
HLA-DQA1 hsa05140 Leishmaniasis
HLA-DQA1 hsa05310 Asthma
HLA-DQA1 hsa05323 Rheumatoid_arthritis
HLA-DQA1 hsa05166 HTLV-I_infection
HLA-DQA1 hsa05330 Allograft_rejection
HLA-DQA1 hsa05145 Toxoplasmosis
HLA-DQA1 hsa04612 Antigen_processing_and_presentation
HLA-DQA1 hsa05168 Herpes_simplex_infection
HLA-DQA1 hsa05169 Epstein-Barr_virus_infection
HLA-DQA1 hsa04145 Phagosome
HLA-DQA1 hsa05150 Staphylococcus_aureus_infection
HLA-DQA1 hsa05332 Graft-versus-host_disease
HLA-DQA1 hsa05416 Viral_myocarditis
HLA-DQA1 hsa05320 Autoimmune_thyroid_disease
HLA-DQA1 hsa05321 Inflammatory_bowel_disease_(IBD)
HLA-DQA1 hsa04514 Cell_adhesion_molecules_(CAMs)
HLA-DQA1 hsa04672 Intestinal_immune_network_for_IgA_production
HLA-DQA1 hsa05164 Influenza_A
HLA-DQA1 hsa05322 Systemic_lupus_erythematosus
HLA-DQA1 hsa05152 Tuberculosis
HLA-DQA1 hsa04940 Type_I_diabetes_mellitus
HLA-DQA2 hsa05322 Systemic_lupus_erythematosus
HLA-DQA2 hsa05152 Tuberculosis
HLA-DQA2 hsa05164 Influenza_A
HLA-DQA2 hsa04145 Phagosome
HLA-DQA2 hsa05320 Autoimmune_thyroid_disease
HLA-DQA2 hsa04514 Cell_adhesion_molecules_(CAMs)
HLA-DQA2 hsa04940 Type_I_diabetes_mellitus
HLA-DQA2 hsa05310 Asthma
HLA-DQA2 hsa05166 HTLV-I_infection
HLA-DQA2 hsa05323 Rheumatoid_arthritis
HLA-DQA2 hsa05150 Staphylococcus_aureus_infection
HLA-DQA2 hsa05321 Inflammatory_bowel_disease_(IBD)
HLA-DQA2 hsa05330 Allograft_rejection
HLA-DQA2 hsa04672 Intestinal_immune_network_for_IgA_production
HLA-DQA2 hsa05169 Epstein-Barr_virus_infection
HLA-DQA2 hsa05140 Leishmaniasis
HLA-DQA2 hsa05416 Viral_myocarditis
HLA-DQA2 hsa05145 Toxoplasmosis
HLA-DQA2 hsa05168 Herpes_simplex_infection
HLA-DQA2 hsa05332 Graft-versus-host_disease
HLA-DQA2 hsa04612 Antigen_processing_and_presentation
HLA-DQB1 hsa05166 HTLV-I_infection
HLA-DQB1 hsa05145 Toxoplasmosis
HLA-DQB1 hsa05152 Tuberculosis
HLA-DQB1 hsa05330 Allograft_rejection
HLA-DQB1 hsa04612 Antigen_processing_and_presentation
HLA-DQB1 hsa05320 Autoimmune_thyroid_disease
HLA-DQB1 hsa05322 Systemic_lupus_erythematosus
HLA-DQB1 hsa05310 Asthma
HLA-DQB1 hsa05150 Staphylococcus_aureus_infection
HLA-DQB1 hsa05168 Herpes_simplex_infection
HLA-DQB1 hsa05416 Viral_myocarditis
HLA-DQB1 hsa05321 Inflammatory_bowel_disease_(IBD)
HLA-DQB1 hsa05169 Epstein-Barr_virus_infection
HLA-DQB1 hsa04514 Cell_adhesion_molecules_(CAMs)
HLA-DQB1 hsa04940 Type_I_diabetes_mellitus
HLA-DQB1 hsa04672 Intestinal_immune_network_for_IgA_production
HLA-DQB1 hsa04145 Phagosome
HLA-DQB1 hsa05332 Graft-versus-host_disease
HLA-DQB1 hsa05140 Leishmaniasis
HLA-DQB1 hsa05164 Influenza_A
HLA-DQB1 hsa05323 Rheumatoid_arthritis
HLA-DRA hsa05140 Leishmaniasis
HLA-DRA hsa05310 Asthma
HLA-DRA hsa04145 Phagosome
HLA-DRA hsa05323 Rheumatoid_arthritis
HLA-DRA hsa04514 Cell_adhesion_molecules_(CAMs)
HLA-DRA hsa05145 Toxoplasmosis
HLA-DRA hsa05150 Staphylococcus_aureus_infection
HLA-DRA hsa05166 HTLV-I_infection
HLA-DRA hsa05152 Tuberculosis
HLA-DRA hsa05169 Epstein-Barr_virus_infection
HLA-DRA hsa05332 Graft-versus-host_disease
HLA-DRA hsa05320 Autoimmune_thyroid_disease
HLA-DRA hsa05164 Influenza_A
HLA-DRA hsa04640 Hematopoietic_cell_lineage
HLA-DRA hsa05416 Viral_myocarditis
HLA-DRA hsa04940 Type_I_diabetes_mellitus
HLA-DRA hsa04672 Intestinal_immune_network_for_IgA_production
HLA-DRA hsa05322 Systemic_lupus_erythematosus
HLA-DRA hsa05321 Inflammatory_bowel_disease_(IBD)
HLA-DRA hsa05330 Allograft_rejection
HLA-DRA hsa05168 Herpes_simplex_infection
HLA-DRA hsa04612 Antigen_processing_and_presentation
HLA-DRB1 hsa05322 Systemic_lupus_erythematosus
HLA-DRB1 hsa05169 Epstein-Barr_virus_infection
HLA-DRB1 hsa05152 Tuberculosis
HLA-DRB1 hsa04672 Intestinal_immune_network_for_IgA_production
HLA-DRB1 hsa05332 Graft-versus-host_disease
HLA-DRB1 hsa05166 HTLV-I_infection
HLA-DRB1 hsa04612 Antigen_processing_and_presentation
HLA-DRB1 hsa05150 Staphylococcus_aureus_infection
HLA-DRB1 hsa04940 Type_I_diabetes_mellitus
HLA-DRB1 hsa05330 Allograft_rejection
HLA-DRB1 hsa05145 Toxoplasmosis
HLA-DRB1 hsa05168 Herpes_simplex_infection
HLA-DRB1 hsa04514 Cell_adhesion_molecules_(CAMs)
HLA-DRB1 hsa05416 Viral_myocarditis
HLA-DRB1 hsa05320 Autoimmune_thyroid_disease
HLA-DRB1 hsa05323 Rheumatoid_arthritis
HLA-DRB1 hsa04145 Phagosome
HLA-DRB1 hsa05310 Asthma
HLA-DRB1 hsa05140 Leishmaniasis
HLA-DRB1 hsa04640 Hematopoietic_cell_lineage
HLA-DRB1 hsa05164 Influenza_A
HLA-DRB1 hsa05321 Inflammatory_bowel_disease_(IBD)
HLA-DRB3 hsa05310 Asthma
HLA-DRB3 hsa05145 Toxoplasmosis
HLA-DRB3 hsa05332 Graft-versus-host_disease
HLA-DRB3 hsa05330 Allograft_rejection
HLA-DRB3 hsa05164 Influenza_A
HLA-DRB3 hsa05322 Systemic_lupus_erythematosus
HLA-DRB3 hsa05320 Autoimmune_thyroid_disease
HLA-DRB3 hsa05166 HTLV-I_infection
HLA-DRB3 hsa04672 Intestinal_immune_network_for_IgA_production
HLA-DRB3 hsa04640 Hematopoietic_cell_lineage
HLA-DRB3 hsa05152 Tuberculosis
HLA-DRB3 hsa05150 Staphylococcus_aureus_infection
HLA-DRB3 hsa05323 Rheumatoid_arthritis
HLA-DRB3 hsa05321 Inflammatory_bowel_disease_(IBD)
HLA-DRB3 hsa05416 Viral_myocarditis
HLA-DRB3 hsa04612 Antigen_processing_and_presentation
HLA-DRB3 hsa05140 Leishmaniasis
HLA-DRB3 hsa04940 Type_I_diabetes_mellitus
HLA-DRB3 hsa04514 Cell_adhesion_molecules_(CAMs)
HLA-DRB3 hsa04145 Phagosome
HLA-DRB3 hsa05169 Epstein-Barr_virus_infection
HLA-DRB3 hsa05168 Herpes_simplex_infection
HLA-DRB4 hsa05310 Asthma
HLA-DRB4 hsa05150 Staphylococcus_aureus_infection
HLA-DRB4 hsa05164 Influenza_A
HLA-DRB4 hsa05145 Toxoplasmosis
HLA-DRB4 hsa05323 Rheumatoid_arthritis
HLA-DRB4 hsa05322 Systemic_lupus_erythematosus
HLA-DRB4 hsa05332 Graft-versus-host_disease
HLA-DRB4 hsa05152 Tuberculosis
HLA-DRB4 hsa04612 Antigen_processing_and_presentation
HLA-DRB4 hsa04672 Intestinal_immune_network_for_IgA_production
HLA-DRB4 hsa05140 Leishmaniasis
HLA-DRB4 hsa04940 Type_I_diabetes_mellitus
HLA-DRB4 hsa05321 Inflammatory_bowel_disease_(IBD)
HLA-DRB4 hsa05416 Viral_myocarditis
HLA-DRB4 hsa05166 HTLV-I_infection
HLA-DRB4 hsa05168 Herpes_simplex_infection
HLA-DRB4 hsa05169 Epstein-Barr_virus_infection
HLA-DRB4 hsa05320 Autoimmune_thyroid_disease
HLA-DRB4 hsa05330 Allograft_rejection
HLA-DRB4 hsa04640 Hematopoietic_cell_lineage
HLA-DRB4 hsa04514 Cell_adhesion_molecules_(CAMs)
HLA-DRB4 hsa04145 Phagosome
HLA-DRB5 hsa05164 Influenza_A
HLA-DRB5 hsa04514 Cell_adhesion_molecules_(CAMs)
HLA-DRB5 hsa04640 Hematopoietic_cell_lineage
HLA-DRB5 hsa05168 Herpes_simplex_infection
HLA-DRB5 hsa04145 Phagosome
HLA-DRB5 hsa05332 Graft-versus-host_disease
HLA-DRB5 hsa05310 Asthma
HLA-DRB5 hsa05150 Staphylococcus_aureus_infection
HLA-DRB5 hsa05166 HTLV-I_infection
HLA-DRB5 hsa05321 Inflammatory_bowel_disease_(IBD)
HLA-DRB5 hsa05330 Allograft_rejection
HLA-DRB5 hsa05322 Systemic_lupus_erythematosus
HLA-DRB5 hsa05152 Tuberculosis
HLA-DRB5 hsa05320 Autoimmune_thyroid_disease
HLA-DRB5 hsa05416 Viral_myocarditis
HLA-DRB5 hsa05169 Epstein-Barr_virus_infection
HLA-DRB5 hsa05140 Leishmaniasis
HLA-DRB5 hsa04672 Intestinal_immune_network_for_IgA_production
HLA-DRB5 hsa05145 Toxoplasmosis
HLA-DRB5 hsa05323 Rheumatoid_arthritis
HLA-DRB5 hsa04612 Antigen_processing_and_presentation
HLA-DRB5 hsa04940 Type_I_diabetes_mellitus
HLA-E hsa05330 Allograft_rejection
HLA-E hsa05203 Viral_carcinogenesis
HLA-E hsa04144 Endocytosis
HLA-E hsa05416 Viral_myocarditis
HLA-E hsa05168 Herpes_simplex_infection
HLA-E hsa04650 Natural_killer_cell_mediated_cytotoxicity
HLA-E hsa04145 Phagosome
HLA-E hsa05166 HTLV-I_infection
HLA-E hsa04514 Cell_adhesion_molecules_(CAMs)
HLA-E hsa05320 Autoimmune_thyroid_disease
HLA-E hsa05169 Epstein-Barr_virus_infection
HLA-E hsa05332 Graft-versus-host_disease
HLA-E hsa04612 Antigen_processing_and_presentation
HLA-E hsa04940 Type_I_diabetes_mellitus
HLA-F hsa04145 Phagosome
HLA-F hsa05203 Viral_carcinogenesis
HLA-F hsa05168 Herpes_simplex_infection
HLA-F hsa05332 Graft-versus-host_disease
HLA-F hsa05166 HTLV-I_infection
HLA-F hsa05330 Allograft_rejection
HLA-F hsa05416 Viral_myocarditis
HLA-F hsa04940 Type_I_diabetes_mellitus
HLA-F hsa04144 Endocytosis
HLA-F hsa04514 Cell_adhesion_molecules_(CAMs)
HLA-F hsa05169 Epstein-Barr_virus_infection
HLA-F hsa04612 Antigen_processing_and_presentation
HLA-F hsa05320 Autoimmune_thyroid_disease
HLA-G hsa04144 Endocytosis
HLA-G hsa05330 Allograft_rejection
HLA-G hsa05169 Epstein-Barr_virus_infection
HLA-G hsa04514 Cell_adhesion_molecules_(CAMs)
HLA-G hsa05320 Autoimmune_thyroid_disease
HLA-G hsa04650 Natural_killer_cell_mediated_cytotoxicity
HLA-G hsa05332 Graft-versus-host_disease
HLA-G hsa05168 Herpes_simplex_infection
HLA-G hsa04145 Phagosome
HLA-G hsa05203 Viral_carcinogenesis
HLA-G hsa05416 Viral_myocarditis
HLA-G hsa04940 Type_I_diabetes_mellitus
HLA-G hsa05166 HTLV-I_infection
HLA-G hsa04612 Antigen_processing_and_presentation
HLCS hsa00780 Biotin_metabolism
HLCS hsa01100 Metabolic_pathways
HMBS hsa00860 Porphyrin_and_chlorophyll_metabolism
HMBS hsa01100 Metabolic_pathways
HMGB1 hsa03410 Base_excision_repair
HMGN1 hsa05168 Herpes_simplex_infection
HMGCL hsa00650 Butanoate_metabolism
HMGCL hsa00280 Valine,_leucine_and_isoleucine_degradation
HMGCL hsa04146 Peroxisome
HMGCL hsa00072 Synthesis_and_degradation_of_ketone_bodies
HMGCL hsa01100 Metabolic_pathways
HMGCR hsa00900 Terpenoid_backbone_biosynthesis
HMGCR hsa04976 Bile_secretion
HMGCR hsa04152 AMPK_signaling_pathway
HMGCR hsa01100 Metabolic_pathways
HMGCS1 hsa00900 Terpenoid_backbone_biosynthesis
HMGCS1 hsa01100 Metabolic_pathways
HMGCS1 hsa00072 Synthesis_and_degradation_of_ketone_bodies
HMGCS1 hsa00280 Valine,_leucine_and_isoleucine_degradation
HMGCS1 hsa00650 Butanoate_metabolism
HMMR hsa04512 ECM-receptor_interaction
HMOX1 hsa05206 MicroRNAs_in_cancer
HMOX1 hsa04066 HIF-1_signaling_pathway
HMOX1 hsa04978 Mineral_absorption
HMOX1 hsa00860 Porphyrin_and_chlorophyll_metabolism
HMOX2 hsa04978 Mineral_absorption
HMOX2 hsa00860 Porphyrin_and_chlorophyll_metabolism
NR4A1 hsa04925 Aldosterone_synthesis_and_secretion
NR4A1 hsa04151 PI3K-Akt_signaling_pathway
NR4A1 hsa04010 MAPK_signaling_pathway
FOXA2 hsa04950 Maturity_onset_diabetes_of_the_young
FOXA2 hsa04213 Longevity_regulating_pathway
FOXA3 hsa04950 Maturity_onset_diabetes_of_the_young
HNF4alpha hsa04950 Maturity_onset_diabetes_of_the_young
HNF4alpha hsa04152 AMPK_signaling_pathway
HNF4A hsa04950 Maturity_onset_diabetes_of_the_young
HNF4A hsa04152 AMPK_signaling_pathway
HNF4G hsa04950 Maturity_onset_diabetes_of_the_young
ONECUT1 hsa04550 Signaling_pathways_regulating_pluripotency_of_stem_cells
ONECUT1 hsa04950 Maturity_onset_diabetes_of_the_young
HNMT hsa00340 Histidine_metabolism
HNRNPA1 hsa03040 Spliceosome
HNRNPC hsa03040 Spliceosome
C2 hsa03040 Spliceosome
HNRNPK hsa05168 Herpes_simplex_infection
HNRNPK hsa03040 Spliceosome
HNRNPK hsa05203 Viral_carcinogenesis
HNRNPK hsa05206 MicroRNAs_in_cancer
HNRNPU hsa03040 Spliceosome
TLX1 hsa05202 Transcriptional_misregulation_in_cancer
HOXA9 hsa05202 Transcriptional_misregulation_in_cancer
HOXA10 hsa05202 Transcriptional_misregulation_in_cancer
HOXA11 hsa05202 Transcriptional_misregulation_in_cancer
HOXB1 hsa04550 Signaling_pathways_regulating_pluripotency_of_stem_cells
HOXD10 hsa05206 MicroRNAs_in_cancer
HOXD10 hsa05205 Proteoglycans_in_cancer
HPD hsa00360 Phenylalanine_metabolism
HPD hsa00350 Tyrosine_metabolism
HPD hsa00130 Ubiquinone_and_other_terpenoid-quinone_biosynthesis
HPD hsa01100 Metabolic_pathways
HPGD hsa05202 Transcriptional_misregulation_in_cancer
HPN hsa05203 Viral_carcinogenesis
HPR hsa05143 African_trypanosomiasis
HPRT1 hsa01100 Metabolic_pathways
HPRT1 hsa00983 Drug_metabolism
HPRT1 hsa00230 Purine_metabolism
HRAS hsa04540 Gap_junction
HRAS hsa04068 FoxO_signaling_pathway
HRAS hsa04012 ErbB_signaling_pathway
HRAS hsa05203 Viral_carcinogenesis
HRAS hsa04360 Axon_guidance
HRAS hsa01522 Endocrine_resistance
HRAS hsa04014 Ras_signaling_pathway
HRAS hsa05214 Glioma
HRAS hsa05218 Melanoma
HRAS hsa04010 MAPK_signaling_pathway
HRAS hsa04933 AGE-RAGE_signaling_pathway_in_diabetic_complications
HRAS hsa04725 Cholinergic_synapse
HRAS hsa05216 Thyroid_cancer
HRAS hsa04072 Phospholipase_D_signaling_pathway
HRAS hsa05206 MicroRNAs_in_cancer
HRAS hsa04921 Oxytocin_signaling_pathway
HRAS hsa04150 mTOR_signaling_pathway
HRAS hsa05215 Prostate_cancer
HRAS hsa04660 T_cell_receptor_signaling_pathway
HRAS hsa05034 Alcoholism
HRAS hsa04810 Regulation_of_actin_cytoskeleton
HRAS hsa04062 Chemokine_signaling_pathway
HRAS hsa05221 Acute_myeloid_leukemia
HRAS hsa01521 EGFR_tyrosine_kinase_inhibitor_resistance
HRAS hsa05211 Renal_cell_carcinoma
HRAS hsa04915 Estrogen_signaling_pathway
HRAS hsa05161 Hepatitis_B
HRAS hsa05200 Pathways_in_cancer
HRAS hsa04510 Focal_adhesion
HRAS hsa05231 Choline_metabolism_in_cancer
HRAS hsa05205 Proteoglycans_in_cancer
HRAS hsa04144 Endocytosis
HRAS hsa04722 Neurotrophin_signaling_pathway
HRAS hsa04919 Thyroid_hormone_signaling_pathway
HRAS hsa04730 Long-term_depression
HRAS hsa04151 PI3K-Akt_signaling_pathway
HRAS hsa04720 Long-term_potentiation
HRAS hsa04630 Jak-STAT_signaling_pathway
HRAS hsa05213 Endometrial_cancer
HRAS hsa04213 Longevity_regulating_pathway
HRAS hsa04071 Sphingolipid_signaling_pathway
HRAS hsa04015 Rap1_signaling_pathway
HRAS hsa04370 VEGF_signaling_pathway
HRAS hsa04210 Apoptosis
HRAS hsa04917 Prolactin_signaling_pathway
HRAS hsa05219 Bladder_cancer
HRAS hsa04530 Tight_junction
HRAS hsa04916 Melanogenesis
HRAS hsa04726 Serotonergic_synapse
HRAS hsa05160 Hepatitis_C
HRAS hsa05166 HTLV-I_infection
HRAS hsa05220 Chronic_myeloid_leukemia
HRAS hsa04211 Longevity_regulating_pathway
HRAS hsa04912 GnRH_signaling_pathway
HRAS hsa04910 Insulin_signaling_pathway
HRAS hsa04662 B_cell_receptor_signaling_pathway
HRAS hsa05230 Central_carbon_metabolism_in_cancer
HRAS hsa04550 Signaling_pathways_regulating_pluripotency_of_stem_cells
HRAS hsa04650 Natural_killer_cell_mediated_cytotoxicity
HRAS hsa05223 Non-small_cell_lung_cancer
HRAS hsa04664 Fc_epsilon_RI_signaling_pathway
AGFG1 hsa05164 Influenza_A
HRH1 hsa04080 Neuroactive_ligand-receptor_interaction
HRH1 hsa04750 Inflammatory_mediator_regulation_of_TRP_channels
HRH1 hsa04020 Calcium_signaling_pathway
HRH2 hsa04971 Gastric_acid_secretion
HRH2 hsa04080 Neuroactive_ligand-receptor_interaction
HRH2 hsa04020 Calcium_signaling_pathway
PRMT1 hsa04922 Glucagon_signaling_pathway
PRMT1 hsa04068 FoxO_signaling_pathway
HES1 hsa03460 Fanconi_anemia_pathway
HES1 hsa04330 Notch_signaling_pathway
HES1 hsa04950 Maturity_onset_diabetes_of_the_young
HSD3B1 hsa04925 Aldosterone_synthesis_and_secretion
HSD3B1 hsa00140 Steroid_hormone_biosynthesis
HSD3B1 hsa01100 Metabolic_pathways
HSD3B1 hsa04913 Ovarian_steroidogenesis
HSD3B2 hsa00140 Steroid_hormone_biosynthesis
HSD3B2 hsa04913 Ovarian_steroidogenesis
HSD3B2 hsa01100 Metabolic_pathways
HSD3B2 hsa04925 Aldosterone_synthesis_and_secretion
HSD11B1 hsa05204 Chemical_carcinogenesis
HSD11B1 hsa00980 Metabolism_of_xenobiotics_by_cytochrome_P450
HSD11B1 hsa00140 Steroid_hormone_biosynthesis
HSD11B1 hsa01100 Metabolic_pathways
HSD11B2 hsa04960 Aldosterone-regulated_sodium_reabsorption
HSD11B2 hsa00140 Steroid_hormone_biosynthesis
HSD17B1 hsa01100 Metabolic_pathways
HSD17B1 hsa00140 Steroid_hormone_biosynthesis
HSD17B1 hsa04913 Ovarian_steroidogenesis
HSD17B3 hsa01100 Metabolic_pathways
HSD17B3 hsa00140 Steroid_hormone_biosynthesis
HSD17B2 hsa00140 Steroid_hormone_biosynthesis
HSD17B2 hsa01100 Metabolic_pathways
HSD17B2 hsa04913 Ovarian_steroidogenesis
DBP hsa01100 Metabolic_pathways
DBP hsa04146 Peroxisome
DBP hsa00120 Primary_bile_acid_biosynthesis
HSD17B4 hsa01100 Metabolic_pathways
HSD17B4 hsa04146 Peroxisome
HSD17B4 hsa00120 Primary_bile_acid_biosynthesis
HSF1 hsa05134 Legionellosis
DNAJB2 hsa04141 Protein_processing_in_endoplasmic_reticulum
DNAJA1 hsa04141 Protein_processing_in_endoplasmic_reticulum
HSPA1A hsa04144 Endocytosis
HSPA1A hsa04612 Antigen_processing_and_presentation
HSPA1A hsa04010 MAPK_signaling_pathway
HSPA1A hsa05162 Measles
HSPA1A hsa04213 Longevity_regulating_pathway
HSPA1A hsa05020 Prion_diseases
HSPA1A hsa04141 Protein_processing_in_endoplasmic_reticulum
HSPA1A hsa05145 Toxoplasmosis
HSPA1A hsa05164 Influenza_A
HSPA1A hsa04915 Estrogen_signaling_pathway
HSPA1A hsa03040 Spliceosome
HSPA1A hsa05134 Legionellosis
HSPA1A hsa05169 Epstein-Barr_virus_infection
HSPA1B hsa04141 Protein_processing_in_endoplasmic_reticulum
HSPA1B hsa05162 Measles
HSPA1B hsa05145 Toxoplasmosis
HSPA1B hsa05164 Influenza_A
HSPA1B hsa03040 Spliceosome
HSPA1B hsa05134 Legionellosis
HSPA1B hsa04144 Endocytosis
HSPA1B hsa04213 Longevity_regulating_pathway
HSPA1B hsa05169 Epstein-Barr_virus_infection
HSPA1B hsa04010 MAPK_signaling_pathway
HSPA1B hsa04915 Estrogen_signaling_pathway
HSPA1B hsa04612 Antigen_processing_and_presentation
HSPA1L hsa05162 Measles
HSPA1L hsa04213 Longevity_regulating_pathway
HSPA1L hsa04915 Estrogen_signaling_pathway
HSPA1L hsa05145 Toxoplasmosis
HSPA1L hsa04612 Antigen_processing_and_presentation
HSPA1L hsa05169 Epstein-Barr_virus_infection
HSPA1L hsa04144 Endocytosis
HSPA1L hsa05134 Legionellosis
HSPA1L hsa04010 MAPK_signaling_pathway
HSPA1L hsa03040 Spliceosome
HSPA1L hsa04141 Protein_processing_in_endoplasmic_reticulum
HSPA1L hsa05164 Influenza_A
HSPA2 hsa04141 Protein_processing_in_endoplasmic_reticulum
HSPA2 hsa04915 Estrogen_signaling_pathway
HSPA2 hsa05169 Epstein-Barr_virus_infection
HSPA2 hsa04144 Endocytosis
HSPA2 hsa05134 Legionellosis
HSPA2 hsa04010 MAPK_signaling_pathway
HSPA2 hsa04612 Antigen_processing_and_presentation
HSPA2 hsa03040 Spliceosome
HSPA2 hsa05164 Influenza_A
HSPA2 hsa04213 Longevity_regulating_pathway
HSPA2 hsa05145 Toxoplasmosis
HSPA2 hsa05162 Measles
HSPA4 hsa04612 Antigen_processing_and_presentation
HSPA5 hsa04918 Thyroid_hormone_synthesis
HSPA5 hsa03060 Protein_export
HSPA5 hsa05020 Prion_diseases
HSPA5 hsa04612 Antigen_processing_and_presentation
HSPA5 hsa04141 Protein_processing_in_endoplasmic_reticulum
HSPA6 hsa04141 Protein_processing_in_endoplasmic_reticulum
HSPA6 hsa04144 Endocytosis
HSPA6 hsa04612 Antigen_processing_and_presentation
HSPA6 hsa05162 Measles
HSPA6 hsa05169 Epstein-Barr_virus_infection
HSPA6 hsa05134 Legionellosis
HSPA6 hsa04213 Longevity_regulating_pathway
HSPA6 hsa04915 Estrogen_signaling_pathway
HSPA6 hsa05164 Influenza_A
HSPA6 hsa03040 Spliceosome
HSPA6 hsa05145 Toxoplasmosis
HSPA6 hsa04010 MAPK_signaling_pathway
HSPA8 hsa04141 Protein_processing_in_endoplasmic_reticulum
HSPA8 hsa05145 Toxoplasmosis
HSPA8 hsa04144 Endocytosis
HSPA8 hsa05164 Influenza_A
HSPA8 hsa04213 Longevity_regulating_pathway
HSPA8 hsa03040 Spliceosome
HSPA8 hsa04010 MAPK_signaling_pathway
HSPA8 hsa04612 Antigen_processing_and_presentation
HSPA8 hsa05169 Epstein-Barr_virus_infection
HSPA8 hsa05134 Legionellosis
HSPA8 hsa05162 Measles
HSPA8 hsa04915 Estrogen_signaling_pathway
HSPA9 hsa03018 RNA_degradation
HSPA9 hsa05152 Tuberculosis
HSPB1 hsa04010 MAPK_signaling_pathway
HSPB1 hsa05146 Amoebiasis
HSPB1 hsa05169 Epstein-Barr_virus_infection
HSPB1 hsa04370 VEGF_signaling_pathway
HSPB2 hsa05169 Epstein-Barr_virus_infection
HSPB2 hsa05205 Proteoglycans_in_cancer
HSP90AA1 hsa05215 Prostate_cancer
HSP90AA1 hsa04141 Protein_processing_in_endoplasmic_reticulum
HSP90AA1 hsa04151 PI3K-Akt_signaling_pathway
HSP90AA1 hsa04915 Estrogen_signaling_pathway
HSP90AA1 hsa04621 NOD-like_receptor_signaling_pathway
HSP90AA1 hsa04914 Progesterone-mediated_oocyte_maturation
HSP90AA1 hsa05200 Pathways_in_cancer
HSP90AA1 hsa04612 Antigen_processing_and_presentation
HSP90AB1 hsa04151 PI3K-Akt_signaling_pathway
HSP90AB1 hsa05215 Prostate_cancer
HSP90AB1 hsa04914 Progesterone-mediated_oocyte_maturation
HSP90AB1 hsa05200 Pathways_in_cancer
HSP90AB1 hsa04621 NOD-like_receptor_signaling_pathway
HSP90AB1 hsa04915 Estrogen_signaling_pathway
HSP90AB1 hsa04612 Antigen_processing_and_presentation
HSP90AB1 hsa04141 Protein_processing_in_endoplasmic_reticulum
HSPD1 hsa05152 Tuberculosis
